"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"76",1730,"Karlova&#267;ka Pivovara",1313453131,3,2,3.5,"Czech Pilsener",3,3.5,"Karlovacko",5,4877
"77",1730,"Karlova&#267;ka Pivovara",1201552069,2.5,2,3,"Czech Pilsener",3,3,"Karlovacko",5,4877
"78",1730,"Karlova&#267;ka Pivovara",1049231453,3,3,3,"Czech Pilsener",3.5,3.5,"Karlovacko",5,4877
"79",1730,"Karlova&#267;ka Pivovara",1043603969,3.5,3,3.5,"Czech Pilsener",3,3.5,"Karlovacko",5,4877
"80",1730,"Karlova&#267;ka Pivovara",1043069991,3,2,3.5,"Czech Pilsener",3,2.5,"Karlovacko",5,4877
"81",1730,"Karlova&#267;ka Pivovara",1042597111,4,3,3.5,"Czech Pilsener",2,2.5,"Karlovacko",5,4877
"82",1730,"Karlova&#267;ka Pivovara",1039955242,3.5,3,3,"Czech Pilsener",3.5,3,"Karlovacko",5,4877
"83",1730,"Karlova&#267;ka Pivovara",1035384969,3.5,2.5,3,"Czech Pilsener",3,3,"Karlovacko",5,4877
"84",1730,"Karlova&#267;ka Pivovara",1026242593,3.5,3,3,"Czech Pilsener",3,2.5,"Karlovacko",5,4877
"85",1730,"Karlova&#267;ka Pivovara",1324537037,2.5,2.5,3,"Czech Pilsener",1.5,2,"Karlovacko",5,4877
"86",1730,"Karlova&#267;ka Pivovara",1323235419,3,2.5,4,"Czech Pilsener",3.5,3,"Karlovacko",5,4877
"87",1730,"Karlova&#267;ka Pivovara",1323047912,3,2.5,3.5,"Czech Pilsener",3.5,3,"Karlovacko",5,4877
"88",1730,"Karlova&#267;ka Pivovara",1318755557,3.5,3.5,4,"Czech Pilsener",3.5,3.5,"Karlovacko",5,4877
"89",1730,"Karlova&#267;ka Pivovara",1313263590,3.5,3.5,3,"Czech Pilsener",3.5,4,"Karlovacko",5,4877
"90",1730,"Karlova&#267;ka Pivovara",1313093267,2,2.5,3,"Czech Pilsener",2,2,"Karlovacko",5,4877
"91",1730,"Karlova&#267;ka Pivovara",1312864156,3,3,3.5,"Czech Pilsener",2.5,3,"Karlovacko",5,4877
"92",1730,"Karlova&#267;ka Pivovara",1312247756,2,2,3,"Czech Pilsener",2,2,"Karlovacko",5,4877
"93",1730,"Karlova&#267;ka Pivovara",1307996324,3,3,3.5,"Czech Pilsener",4,2.5,"Karlovacko",5,4877
"94",1730,"Karlova&#267;ka Pivovara",1301707711,2,1.5,4,"Czech Pilsener",2,1.5,"Karlovacko",5,4877
"95",1730,"Karlova&#267;ka Pivovara",1300760414,3,3,3.5,"Czech Pilsener",3.5,3,"Karlovacko",5,4877
"96",1730,"Karlova&#267;ka Pivovara",1300137943,3.5,3,3.5,"Czech Pilsener",3,3,"Karlovacko",5,4877
"97",1730,"Karlova&#267;ka Pivovara",1300130328,3.5,3,3.5,"Czech Pilsener",3.5,3,"Karlovacko",5,4877
"98",1730,"Karlova&#267;ka Pivovara",1299015693,2.5,2,2,"Czech Pilsener",2,2,"Karlovacko",5,4877
"99",1730,"Karlova&#267;ka Pivovara",1298762024,3,3,3.5,"Czech Pilsener",3,3,"Karlovacko",5,4877
"100",1730,"Karlova&#267;ka Pivovara",1294749137,3,2.5,2,"Czech Pilsener",2,2,"Karlovacko",5,4877
"101",1730,"Karlova&#267;ka Pivovara",1293661373,3.5,3,4,"Czech Pilsener",3.5,3,"Karlovacko",5,4877
"102",1730,"Karlova&#267;ka Pivovara",1293082773,3,3.5,3,"Czech Pilsener",3,3,"Karlovacko",5,4877
"103",1730,"Karlova&#267;ka Pivovara",1291159007,3,2.5,3,"Czech Pilsener",3,3,"Karlovacko",5,4877
"104",1730,"Karlova&#267;ka Pivovara",1290392272,2.5,2,3.5,"Czech Pilsener",2.5,2.5,"Karlovacko",5,4877
"105",1730,"Karlova&#267;ka Pivovara",1286761496,2.5,3,4,"Czech Pilsener",2.5,3,"Karlovacko",5,4877
"106",1730,"Karlova&#267;ka Pivovara",1284766397,3.5,3.5,3,"Czech Pilsener",3,3.5,"Karlovacko",5,4877
"107",1730,"Karlova&#267;ka Pivovara",1279505207,3.5,3,3,"Czech Pilsener",3,3.5,"Karlovacko",5,4877
"108",1730,"Karlova&#267;ka Pivovara",1278248146,2,2,2,"Czech Pilsener",2.5,2,"Karlovacko",5,4877
"109",1730,"Karlova&#267;ka Pivovara",1276155723,4,4,4,"Czech Pilsener",3.5,3.5,"Karlovacko",5,4877
"110",1730,"Karlova&#267;ka Pivovara",1274591924,4,3,3,"Czech Pilsener",4,3.5,"Karlovacko",5,4877
"111",1730,"Karlova&#267;ka Pivovara",1260920785,4,3.5,3.5,"Czech Pilsener",4,3,"Karlovacko",5,4877
"112",1730,"Karlova&#267;ka Pivovara",1273428557,4,3,3,"Czech Pilsener",3.5,3,"Karlovacko",5,4877
"113",1730,"Karlova&#267;ka Pivovara",1271382907,3,2.5,3,"Czech Pilsener",3,3,"Karlovacko",5,4877
"114",1730,"Karlova&#267;ka Pivovara",1270411934,3.5,2.5,3,"Czech Pilsener",3,2.5,"Karlovacko",5,4877
"115",1730,"Karlova&#267;ka Pivovara",1269641062,3.5,3,4,"Czech Pilsener",3.5,3.5,"Karlovacko",5,4877
"116",1730,"Karlova&#267;ka Pivovara",1269119000,4,3.5,3.5,"Czech Pilsener",4,3.5,"Karlovacko",5,4877
"117",1730,"Karlova&#267;ka Pivovara",1265261526,3,2,3,"Czech Pilsener",2,2,"Karlovacko",5,4877
"118",1730,"Karlova&#267;ka Pivovara",1264558237,3.5,3.5,3.5,"Czech Pilsener",3,3.5,"Karlovacko",5,4877
"119",1730,"Karlova&#267;ka Pivovara",1263750594,3.5,3,3.5,"Czech Pilsener",3.5,3.5,"Karlovacko",5,4877
"120",1730,"Karlova&#267;ka Pivovara",1262379650,3,3,4,"Czech Pilsener",3,3,"Karlovacko",5,4877
"121",1730,"Karlova&#267;ka Pivovara",1260237928,1.5,2.5,3,"Czech Pilsener",2,2,"Karlovacko",5,4877
"122",1730,"Karlova&#267;ka Pivovara",1259277355,4,2.5,3,"Czech Pilsener",3,2.5,"Karlovacko",5,4877
"123",1730,"Karlova&#267;ka Pivovara",1259025735,3.5,3,3.5,"Czech Pilsener",3.5,3.5,"Karlovacko",5,4877
"124",1730,"Karlova&#267;ka Pivovara",1257452747,4,3,3.5,"Czech Pilsener",3.5,3.5,"Karlovacko",5,4877
"125",1730,"Karlova&#267;ka Pivovara",1256246796,4,3,4,"Czech Pilsener",4,4,"Karlovacko",5,4877
"126",1730,"Karlova&#267;ka Pivovara",1251075897,3,3,3,"Czech Pilsener",3,3,"Karlovacko",5,4877
"127",1730,"Karlova&#267;ka Pivovara",1248805271,2.5,2.5,3,"Czech Pilsener",3,2.5,"Karlovacko",5,4877
"128",1730,"Karlova&#267;ka Pivovara",1246994796,3.5,3,3.5,"Czech Pilsener",3.5,3.5,"Karlovacko",5,4877
"129",1730,"Karlova&#267;ka Pivovara",1243990380,4,3.5,3,"Czech Pilsener",4,3.5,"Karlovacko",5,4877
"130",1730,"Karlova&#267;ka Pivovara",1242253600,4,3,3.5,"Czech Pilsener",4,4,"Karlovacko",5,4877
"131",1730,"Karlova&#267;ka Pivovara",1241162226,1,2,3,"Czech Pilsener",3,2.5,"Karlovacko",5,4877
"132",1730,"Karlova&#267;ka Pivovara",1239931522,3,3.5,3.5,"Czech Pilsener",3,3.5,"Karlovacko",5,4877
"133",1730,"Karlova&#267;ka Pivovara",1237570347,4.5,2.5,4,"Czech Pilsener",3,3.5,"Karlovacko",5,4877
"134",1730,"Karlova&#267;ka Pivovara",1236144968,2,2.5,2,"Czech Pilsener",2,2,"Karlovacko",5,4877
"135",1730,"Karlova&#267;ka Pivovara",1235265656,4,3,3,"Czech Pilsener",3,3.5,"Karlovacko",5,4877
"136",1730,"Karlova&#267;ka Pivovara",1234741181,4,3.5,4,"Czech Pilsener",3.5,3.5,"Karlovacko",5,4877
"137",1730,"Karlova&#267;ka Pivovara",1234498715,4,3.5,2.5,"Czech Pilsener",3,3.5,"Karlovacko",5,4877
"138",1730,"Karlova&#267;ka Pivovara",1234311339,2.5,2.5,2.5,"Czech Pilsener",3,2,"Karlovacko",5,4877
"139",1730,"Karlova&#267;ka Pivovara",1234237282,3.5,2.5,2,"Czech Pilsener",3,3.5,"Karlovacko",5,4877
"140",1730,"Karlova&#267;ka Pivovara",1231737368,3.5,3.5,3,"Czech Pilsener",3.5,3.5,"Karlovacko",5,4877
"141",1730,"Karlova&#267;ka Pivovara",1231715096,3.5,4,4,"Czech Pilsener",4,3.5,"Karlovacko",5,4877
"142",1730,"Karlova&#267;ka Pivovara",1230143528,2.5,3,3,"Czech Pilsener",2.5,2.5,"Karlovacko",5,4877
"143",1730,"Karlova&#267;ka Pivovara",1228777385,4.5,3,3.5,"Czech Pilsener",3.5,4,"Karlovacko",5,4877
"144",1730,"Karlova&#267;ka Pivovara",1227667086,3,3.5,3,"Czech Pilsener",3,3.5,"Karlovacko",5,4877
"145",1730,"Karlova&#267;ka Pivovara",1227460762,4,3.5,4,"Czech Pilsener",3.5,2.5,"Karlovacko",5,4877
"146",1730,"Karlova&#267;ka Pivovara",1224627380,4,3.5,3,"Czech Pilsener",4,4,"Karlovacko",5,4877
"147",1730,"Karlova&#267;ka Pivovara",1224224935,3.5,3,3,"Czech Pilsener",3,3.5,"Karlovacko",5,4877
"148",1730,"Karlova&#267;ka Pivovara",1222810058,4,3.5,4,"Czech Pilsener",3.5,3,"Karlovacko",5,4877
"149",1730,"Karlova&#267;ka Pivovara",1220582674,2.5,2,2.5,"Czech Pilsener",2.5,3,"Karlovacko",5,4877
"150",1730,"Karlova&#267;ka Pivovara",1220569871,3,2,4,"Czech Pilsener",2.5,3.5,"Karlovacko",5,4877
"151",1730,"Karlova&#267;ka Pivovara",1217594004,3,2,2.5,"Czech Pilsener",3,3,"Karlovacko",5,4877
"152",1730,"Karlova&#267;ka Pivovara",1216292412,4.5,3.5,4,"Czech Pilsener",3.5,3,"Karlovacko",5,4877
"153",1730,"Karlova&#267;ka Pivovara",1213468669,2.5,3,3,"Czech Pilsener",2.5,3.5,"Karlovacko",5,4877
"154",1730,"Karlova&#267;ka Pivovara",1210354159,4,3,2.5,"Czech Pilsener",4,3.5,"Karlovacko",5,4877
"155",1730,"Karlova&#267;ka Pivovara",1209349808,4,4,3.5,"Czech Pilsener",4,3.5,"Karlovacko",5,4877
"156",1730,"Karlova&#267;ka Pivovara",1208744053,3,2,3.5,"Czech Pilsener",3,2.5,"Karlovacko",5,4877
"157",1730,"Karlova&#267;ka Pivovara",1206073666,4,3,3.5,"Czech Pilsener",3.5,3.5,"Karlovacko",5,4877
"158",1730,"Karlova&#267;ka Pivovara",1206030759,4.5,3,3,"Czech Pilsener",3.5,3.5,"Karlovacko",5,4877
"159",1730,"Karlova&#267;ka Pivovara",1204683135,3.5,3,3,"Czech Pilsener",3,2.5,"Karlovacko",5,4877
"160",1730,"Karlova&#267;ka Pivovara",1204306148,4.5,3,2.5,"Czech Pilsener",2.5,3,"Karlovacko",5,4877
"161",1730,"Karlova&#267;ka Pivovara",1201460394,4,3,2.5,"Czech Pilsener",3.5,3.5,"Karlovacko",5,4877
"162",1730,"Karlova&#267;ka Pivovara",1199054514,3,3.5,3.5,"Czech Pilsener",3,3,"Karlovacko",5,4877
"163",1730,"Karlova&#267;ka Pivovara",1196161546,3.5,3,3,"Czech Pilsener",3,3,"Karlovacko",5,4877
"164",1730,"Karlova&#267;ka Pivovara",1193714884,3.5,3,3,"Czech Pilsener",2,3,"Karlovacko",5,4877
"165",1730,"Karlova&#267;ka Pivovara",1191179230,3,3,2.5,"Czech Pilsener",3,3,"Karlovacko",5,4877
"166",1730,"Karlova&#267;ka Pivovara",1187571294,3,3.5,3.5,"Czech Pilsener",3,3,"Karlovacko",5,4877
"167",1730,"Karlova&#267;ka Pivovara",1183600225,3,2,4,"Czech Pilsener",3,3,"Karlovacko",5,4877
"168",1730,"Karlova&#267;ka Pivovara",1182280865,3,3.5,3,"Czech Pilsener",3,3.5,"Karlovacko",5,4877
"169",1730,"Karlova&#267;ka Pivovara",1181949256,3.5,3,4,"Czech Pilsener",3,3,"Karlovacko",5,4877
"170",1730,"Karlova&#267;ka Pivovara",1181084282,3,3,3,"Czech Pilsener",4,3.5,"Karlovacko",5,4877
