"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
734,"Pivovar Herold B&#345;eznice A.s.",1112349018,4,4,4,"Euro Pale Lager",4,4,"Herold Bohemian Wheat Lager",5.1,7012
734,"Pivovar Herold B&#345;eznice A.s.",1111236885,4,4,3.5,"Euro Pale Lager",3.5,3.5,"Herold Bohemian Wheat Lager",5.1,7012
734,"Pivovar Herold B&#345;eznice A.s.",1101769651,4,3.5,4,"Euro Pale Lager",4,3.5,"Herold Bohemian Wheat Lager",5.1,7012
734,"Pivovar Herold B&#345;eznice A.s.",1101251705,4.5,4,4,"Euro Pale Lager",4,4,"Herold Bohemian Wheat Lager",5.1,7012
734,"Pivovar Herold B&#345;eznice A.s.",1088295399,4.5,4,4,"Euro Pale Lager",4.5,4,"Herold Bohemian Wheat Lager",5.1,7012
734,"Pivovar Herold B&#345;eznice A.s.",1068920221,2.5,4,2.5,"Euro Pale Lager",3,4,"Herold Bohemian Wheat Lager",5.1,7012
734,"Pivovar Herold B&#345;eznice A.s.",1068847229,3.5,3.5,3,"Euro Pale Lager",3,4,"Herold Bohemian Wheat Lager",5.1,7012
734,"Pivovar Herold B&#345;eznice A.s.",1050856317,3.5,4.5,4,"Euro Pale Lager",3.5,3.5,"Herold Bohemian Wheat Lager",5.1,7012
734,"Pivovar Herold B&#345;eznice A.s.",1050604559,4,3.5,3,"Euro Pale Lager",4,4,"Herold Bohemian Wheat Lager",5.1,7012
734,"Pivovar Herold B&#345;eznice A.s.",1041809771,3,3.5,3,"Euro Pale Lager",2.5,3,"Herold Bohemian Wheat Lager",5.1,7012
734,"Pivovar Herold B&#345;eznice A.s.",1038988273,4,3.5,3.5,"Euro Pale Lager",3.5,3.5,"Herold Bohemian Wheat Lager",5.1,7012
734,"Pivovar Herold B&#345;eznice A.s.",1038659520,4.5,4.5,4.5,"Euro Pale Lager",4.5,4,"Herold Bohemian Wheat Lager",5.1,7012
734,"Pivovar Herold B&#345;eznice A.s.",1036850653,3,3.5,3.5,"Euro Pale Lager",3,3,"Herold Bohemian Wheat Lager",5.1,7012
734,"Pivovar Herold B&#345;eznice A.s.",1223330197,4,4,4,"Dunkelweizen",4.5,4,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1177640960,4,4,4,"Dunkelweizen",4,4.5,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1171684778,4,4,4,"Dunkelweizen",4,4,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1169581677,4.5,4,4,"Dunkelweizen",4.5,5,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1167407113,4,3.5,4,"Dunkelweizen",3,3.5,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1166741740,4,3.5,4,"Dunkelweizen",2,3.5,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1161308397,4.5,4.5,4,"Dunkelweizen",4,3.5,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1161297147,4,4.5,4,"Dunkelweizen",3,4,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1157346415,4.5,4,3.5,"Dunkelweizen",3.5,4.5,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1150469841,3,3.5,3.5,"Dunkelweizen",3.5,3,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1149143495,3.5,3.5,4,"Dunkelweizen",3.5,3.5,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1143328357,3,3,4,"Dunkelweizen",3.5,3,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1136671194,4.5,4,4,"Dunkelweizen",4,4,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1133760805,3.5,3.5,4.5,"Dunkelweizen",4,4,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1101168438,3.5,3.5,4,"Dunkelweizen",3,3.5,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1097460537,4,5,4,"Dunkelweizen",4.5,4.5,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1183435067,4,3.5,3.5,"Czech Pilsener",4,4,"Herold Svelte",5,2256
734,"Pivovar Herold B&#345;eznice A.s.",1095862620,5,4.5,5,"Dunkelweizen",4.5,5,"Herold Midnight Wheat Lager",5.2,19963
734,"Pivovar Herold B&#345;eznice A.s.",1174375079,4.5,3.5,4,"Czech Pilsener",5,4.5,"Herold Traditional Czech Lager",4.3,6880
734,"Pivovar Herold B&#345;eznice A.s.",1157034992,4.5,4,4,"Czech Pilsener",4.5,4.5,"Herold Traditional Czech Lager",4.3,6880
734,"Pivovar Herold B&#345;eznice A.s.",1145208376,4.5,3.5,4.5,"Czech Pilsener",4,4,"Herold Traditional Czech Lager",4.3,6880
734,"Pivovar Herold B&#345;eznice A.s.",1126809233,4,3.5,3.5,"Czech Pilsener",4,4,"Herold Traditional Czech Lager",4.3,6880
734,"Pivovar Herold B&#345;eznice A.s.",1123354475,5,4.5,4.5,"Czech Pilsener",4.5,5,"Herold Traditional Czech Lager",4.3,6880
734,"Pivovar Herold B&#345;eznice A.s.",1116114446,4.5,4,4,"Czech Pilsener",4.5,4.5,"Herold Traditional Czech Lager",4.3,6880
734,"Pivovar Herold B&#345;eznice A.s.",1110155376,4.5,4,4,"Czech Pilsener",4.5,4,"Herold Traditional Czech Lager",4.3,6880
734,"Pivovar Herold B&#345;eznice A.s.",1101166480,4,3.5,4.5,"Czech Pilsener",4,4,"Herold Traditional Czech Lager",4.3,6880
734,"Pivovar Herold B&#345;eznice A.s.",1035881645,4,5,4.5,"Czech Pilsener",4,4.5,"Herold Traditional Czech Lager",4.3,6880
734,"Pivovar Herold B&#345;eznice A.s.",1112217926,4,4,3,"Czech Pilsener",4,4,"Herold Svelte",5,2256
734,"Pivovar Herold B&#345;eznice A.s.",1097893972,3.5,3.5,4,"Czech Pilsener",4,4,"Herold Svelte",5,2256
734,"Pivovar Herold B&#345;eznice A.s.",1088295550,4,3.5,4,"Czech Pilsener",4,4,"Herold Svelte",5,2256
734,"Pivovar Herold B&#345;eznice A.s.",1066413683,5,2.5,4,"Czech Pilsener",4,4.5,"Herold Svelte",5,2256
734,"Pivovar Herold B&#345;eznice A.s.",1066263371,4,4.5,3.5,"Czech Pilsener",3,4.5,"Herold Svelte",5,2256
734,"Pivovar Herold B&#345;eznice A.s.",1062989964,3.5,3.5,3,"Czech Pilsener",3,3.5,"Herold Svelte",5,2256
734,"Pivovar Herold B&#345;eznice A.s.",1035881256,4.5,4,5,"Czech Pilsener",4.5,4.5,"Herold Svelte",5,2256
734,"Pivovar Herold B&#345;eznice A.s.",1007168470,4.5,4.5,5,"Schwarzbier",4.5,4.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1309803204,3.5,3.5,3.5,"Schwarzbier",3.5,3.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1299802699,3.5,3.5,3,"Schwarzbier",3.5,3.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1291986438,4.5,4,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1278412703,4,4,3,"Schwarzbier",4,3.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1274269457,4,4,4,"Schwarzbier",3.5,3.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1270770115,4,3.5,4,"Schwarzbier",4.5,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1259542307,4,3.5,4,"Schwarzbier",4,4.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1257115421,4,4,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1256605103,4,3.5,3,"Schwarzbier",3.5,3,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1253042353,4,4,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1250422405,4.5,3,4,"Schwarzbier",4,4.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1249517019,4,4,4.5,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1249173620,4,3.5,4.5,"Schwarzbier",4.5,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1248957930,4,3.5,4,"Schwarzbier",3.5,3.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1248881673,4.5,4,4.5,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1243630882,4,3.5,4,"Schwarzbier",4,3.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1106838725,3.5,4,3.5,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1224874554,3,4,4,"Schwarzbier",4,4.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1209067272,4,4,4.5,"Schwarzbier",3.5,3.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1208825168,4.5,3.5,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1205973504,4,4,4,"Schwarzbier",4,4.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1205679837,4,3.5,4.5,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1192139670,4,4,4.5,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1188493942,3.5,4,4,"Schwarzbier",3.5,3.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1188308669,4.5,4.5,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1186622010,4.5,3.5,4.5,"Schwarzbier",4,4.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1183433986,4.5,4,4,"Schwarzbier",4.5,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1182717717,4,3.5,4,"Schwarzbier",3.5,3.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1178330462,4,3.5,4,"Schwarzbier",4,3.5,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1176194758,3.5,3.5,4,"Schwarzbier",3.5,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1175606374,4.5,3.5,4,"Schwarzbier",3,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1169172935,4.5,4.5,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1169078484,4,4,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1166590539,4,3.5,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1165171500,4,4,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
734,"Pivovar Herold B&#345;eznice A.s.",1163651390,4.5,4,4,"Schwarzbier",4,4,"Herold Bohemian Black Lager",5.2,2196
