"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"12",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1153289690,3.5,4.5,4,"Fruit / Vegetable Beer",4.5,4,"Chiller Honey Beer",3.6,31432
"13",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1151706350,2.5,4.5,3,"Fruit / Vegetable Beer",3,3.5,"Chiller Honey Beer",3.6,31432
"14",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1269474271,2.5,3,3.5,"Euro Pale Lager",3.5,2.5,"Jurand Premium",5.1,23724
"15",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1268196513,3,3,4,"Euro Pale Lager",3.5,3,"Jurand Premium",5.1,23724
"16",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1182568528,3.5,3.5,3.5,"Euro Pale Lager",3.5,3,"Jurand Premium",5.1,23724
"17",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1169433561,4,3,3.5,"Euro Pale Lager",3,4,"Jurand Premium",5.1,23724
"18",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1141310491,4,3.5,3.5,"Baltic Porter",3.5,4,"Kozlak Bock Beer",7.8,23932
"19",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1168898824,2,2.5,3.5,"Euro Pale Lager",2.5,2,"Jurand Premium",5.1,23724
"20",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1159153494,3,2.5,3,"Euro Pale Lager",3.5,2.5,"Jurand Premium",5.1,23724
"21",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1152868191,2.5,3,3,"Euro Pale Lager",3,3,"Jurand Premium",5.1,23724
"22",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1145855473,1.5,1,3.5,"Euro Pale Lager",2.5,2.5,"Jurand Premium",5.1,23724
"23",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1144688415,2,2,2.5,"Euro Pale Lager",3,2,"Jurand Premium",5.1,23724
"24",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1135905738,4,4,3.5,"Euro Pale Lager",4,3.5,"Jurand Premium",5.1,23724
"25",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1116541416,3,3.5,3,"Euro Pale Lager",3,3,"Jurand Premium",5.1,23724
"26",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1116429831,3.5,3,3,"Euro Pale Lager",3.5,3,"Jurand Premium",5.1,23724
"27",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1140389137,3.5,3.5,3.5,"Baltic Porter",4,3.5,"Kozlak Bock Beer",7.8,23932
"28",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1140226778,4,4,4,"Baltic Porter",3.5,4,"Kozlak Bock Beer",7.8,23932
"29",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1169305559,3,3,4,"Schwarzbier",2.5,3,"Heban Black Beer",5.4,31313
"30",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1167377595,3.5,3.5,3.5,"Schwarzbier",3,3.5,"Heban Black Beer",5.4,31313
"31",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1156376238,4.5,4,3.5,"Schwarzbier",4,4,"Heban Black Beer",5.4,31313
"32",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1156301380,3.5,3.5,4,"Schwarzbier",4,3.5,"Heban Black Beer",5.4,31313
"33",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1151226733,4.5,4,4.5,"Schwarzbier",4,4,"Heban Black Beer",5.4,31313
"34",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1233505416,4.5,3.5,3.5,"Baltic Porter",3.5,4,"Kozlak Bock Beer",7.8,23932
"35",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1189555042,4.5,3,4,"Baltic Porter",4,4,"Kozlak Bock Beer",7.8,23932
"36",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1163633791,3.5,3.5,4,"Baltic Porter",3.5,3.5,"Kozlak Bock Beer",7.8,23932
"37",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1158330287,4,3.5,4.5,"Baltic Porter",4,4,"Kozlak Bock Beer",7.8,23932
"38",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1157504702,3.5,4,4,"Baltic Porter",4,4,"Kozlak Bock Beer",7.8,23932
"39",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1152481170,4,4,4,"Baltic Porter",4,4.5,"Kozlak Bock Beer",7.8,23932
"40",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1152415781,3.5,3.5,4,"Baltic Porter",3.5,3.5,"Kozlak Bock Beer",7.8,23932
"41",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1152052259,3.5,3.5,3.5,"Baltic Porter",3.5,3.5,"Kozlak Bock Beer",7.8,23932
"42",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1151879572,4,4.5,4,"Baltic Porter",3.5,4.5,"Kozlak Bock Beer",7.8,23932
"43",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1148021121,4,3,3.5,"Baltic Porter",4,4,"Kozlak Bock Beer",7.8,23932
"44",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1147912235,3.5,4,3,"Baltic Porter",3,3.5,"Kozlak Bock Beer",7.8,23932
"45",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1145497885,3.5,3.5,4,"Baltic Porter",4,3.5,"Kozlak Bock Beer",7.8,23932
"46",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1141503823,3.5,3.5,3.5,"Baltic Porter",3.5,3.5,"Kozlak Bock Beer",7.8,23932
"47",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1244779812,3,3,4,"Euro Dark Lager",3.5,3,"Dublin Irish Style Dark Beer",5.3,23722
"48",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1138416407,3.5,3.5,3.5,"Baltic Porter",3,3.5,"Kozlak Bock Beer",7.8,23932
"49",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1131078539,3,3.5,3,"Baltic Porter",3.5,3,"Kozlak Bock Beer",7.8,23932
"50",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1124925566,3.5,3,4,"Baltic Porter",3.5,3.5,"Kozlak Bock Beer",7.8,23932
"51",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1123632855,4,3.5,3.5,"Baltic Porter",4,4,"Kozlak Bock Beer",7.8,23932
"52",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1120588639,4,4.5,4,"Baltic Porter",4.5,4.5,"Kozlak Bock Beer",7.8,23932
"53",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1118697872,4.5,4,4.5,"Baltic Porter",4,4.5,"Kozlak Bock Beer",7.8,23932
"54",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1116976086,3.5,4,4,"Baltic Porter",3.5,3,"Kozlak Bock Beer",7.8,23932
"55",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1171157394,3,3.5,4,"Euro Dark Lager",3.5,3,"Dublin Irish Style Dark Beer",5.3,23722
"56",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1170510361,3.5,3,4,"Euro Dark Lager",3.5,3.5,"Dublin Irish Style Dark Beer",5.3,23722
"57",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1169419159,2.5,2.5,4,"Euro Dark Lager",3,3,"Dublin Irish Style Dark Beer",5.3,23722
"58",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1167964690,4.5,4.5,4,"Euro Dark Lager",4.5,4.5,"Dublin Irish Style Dark Beer",5.3,23722
"59",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1163551091,3.5,4,3,"Euro Dark Lager",3.5,4,"Dublin Irish Style Dark Beer",5.3,23722
"60",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1154892978,3,3,3,"Euro Dark Lager",3,3,"Dublin Irish Style Dark Beer",5.3,23722
"61",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1146374527,3.5,3,4,"Euro Dark Lager",4,3,"Dublin Irish Style Dark Beer",5.3,23722
"62",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1125027349,4,3,4,"Euro Dark Lager",4,3.5,"Dublin Irish Style Dark Beer",5.3,23722
"63",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1117129751,4,3.5,4.5,"Euro Dark Lager",3.5,3.5,"Dublin Irish Style Dark Beer",5.3,23722
"64",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1116461209,3.5,4,4,"Euro Dark Lager",3,3,"Dublin Irish Style Dark Beer",5.3,23722
"65",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1116405007,3,3.5,3.5,"Euro Dark Lager",3,3,"Dublin Irish Style Dark Beer",5.3,23722
"66",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1228443352,2,4,2.5,"Fruit / Vegetable Beer",4,1.5,"Raspberry DriBeer",4.7,23578
"67",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1226896481,5,2,4,"Fruit / Vegetable Beer",4.5,4.5,"Raspberry DriBeer",4.7,23578
"68",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1127187010,4,3.5,3.5,"Fruit / Vegetable Beer",4,3.5,"Raspberry DriBeer",4.7,23578
"69",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1204355573,3.5,3.5,2,"Fruit / Vegetable Beer",3,3.5,"Raspberry DriBeer",4.7,23578
"70",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1192054793,1.5,4.5,4,"Fruit / Vegetable Beer",2,1.5,"Raspberry DriBeer",4.7,23578
"71",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1170395582,2,3.5,3.5,"Fruit / Vegetable Beer",3.5,2,"Raspberry DriBeer",4.7,23578
"72",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1170079934,1.5,3,3.5,"Fruit / Vegetable Beer",2,2,"Raspberry DriBeer",4.7,23578
"73",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1166309803,3,3.5,3,"Fruit / Vegetable Beer",3,3.5,"Raspberry DriBeer",4.7,23578
"74",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1161641639,3,3.5,3.5,"Fruit / Vegetable Beer",3,3,"Raspberry DriBeer",4.7,23578
"75",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1144798080,3.5,4,3.5,"Fruit / Vegetable Beer",2,3.5,"Raspberry DriBeer",4.7,23578
"76",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1138414292,2.5,3,3,"Fruit / Vegetable Beer",3,2.5,"Raspberry DriBeer",4.7,23578
"77",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1116978356,2.5,2.5,3,"Fruit / Vegetable Beer",3.5,2.5,"Raspberry DriBeer",4.7,23578
"78",5509,"Browary Warmi&#324;sko-Mazurskie Jurand Sp. Z O.o.",1115663775,2.5,3.5,3.5,"Fruit / Vegetable Beer",3.5,3,"Raspberry DriBeer",4.7,23578
